vente_id,date_id,magasin_id,produit_id,client_id,quantite,prix_unitaire,remise,montant,marge
7414,20240322,1,9,243,2,296.52,0.0,593.04,144.92
7415,20240322,1,2,260,2,706.19,0.0,1412.38,724.08
7416,20240322,7,15,370,3,134.22,0.0,402.66,204.84
7417,20240322,2,14,586,1,246.23,0.0,246.23,56.88
7418,20240322,1,16,274,3,706.85,0.0,2120.55,1223.01
7419,20240322,7,18,205,4,279.59,0.05,1062.44,300.56
7420,20240322,5,10,245,3,655.99,0.0,1967.97,972.24
7421,20240322,7,8,18,4,272.27,0.0,1089.08,368.48
7422,20240322,4,29,536,3,354.67,0.0,1064.01,505.2
7423,20240322,6,12,509,2,884.49,0.0,1768.98,992.12
7424,20240322,6,23,597,2,726.04,0.0,1452.08,784.6
7425,20240322,3,25,593,3,387.37,0.0,1162.11,338.34
7426,20240322,4,10,28,4,655.99,0.0,2623.96,1296.32
7427,20240322,2,17,292,5,224.09,0.0,1120.45,451.95
7428,20240322,1,10,477,4,655.99,0.0,2623.96,1296.32
7429,20240322,6,3,13,2,100.1,0.0,200.2,115.8
7430,20240322,1,8,246,3,272.27,0.2,653.45,113.0
7431,20240322,6,7,41,1,569.53,0.0,569.53,310.2
7432,20240322,3,30,90,5,83.21,0.0,416.05,114.95
7433,20240322,3,3,413,3,100.1,0.0,300.3,173.7
7434,20240322,2,7,22,2,569.53,0.0,1139.06,620.4
7435,20240323,4,13,320,4,460.51,0.0,1842.04,592.2
7436,20240323,4,30,14,4,83.21,0.0,332.84,91.96
7437,20240323,5,6,260,2,350.77,0.0,701.54,398.6
7438,20240323,4,16,16,1,706.85,0.0,706.85,407.67
7439,20240323,2,13,103,2,460.51,0.0,921.02,296.1
7440,20240323,1,25,562,1,387.37,0.0,387.37,112.78
7441,20240323,7,26,483,5,105.66,0.0,528.3,108.5
7442,20240323,6,29,479,1,354.67,0.0,354.67,168.4
7443,20240323,3,5,600,1,98.3,0.0,98.3,42.7
7444,20240323,6,18,587,1,279.59,0.0,279.59,89.12
7445,20240323,4,17,145,2,224.09,0.1,403.36,135.96
7446,20240323,1,25,481,2,387.37,0.2,619.79,70.61
7447,20240323,1,12,336,4,884.49,0.0,3537.96,1984.24
7448,20240323,1,5,271,3,98.3,0.05,280.15,113.35
7449,20240323,2,14,54,4,246.23,0.0,984.92,227.52
7450,20240323,5,25,353,4,387.37,0.0,1549.48,451.12
7451,20240323,3,6,577,2,350.77,0.0,701.54,398.6
7452,20240323,1,28,418,4,609.0,0.0,2436.0,1301.84
7453,20240324,6,26,213,3,105.66,0.1,285.28,33.4
7454,20240324,6,3,355,4,100.1,0.05,380.38,211.58
7455,20240324,3,5,174,3,98.3,0.0,294.9,128.1
7456,20240324,4,18,192,3,279.59,0.0,838.77,267.36
7457,20240324,4,30,558,2,83.21,0.0,166.42,45.98
7458,20240324,4,7,126,2,569.53,0.0,1139.06,620.4
7459,20240324,3,24,215,2,249.97,0.0,499.94,183.84
7460,20240324,2,21,444,5,392.24,0.0,1961.2,1072.8
7461,20240324,1,19,349,5,101.21,0.0,506.05,224.45
7462,20240324,4,15,19,4,134.22,0.0,536.88,273.12
7463,20240324,2,26,365,4,105.66,0.0,422.64,86.8
7464,20240324,2,19,80,4,101.21,0.0,404.84,179.56
7465,20240324,2,7,183,3,569.53,0.2,1366.87,588.88
7466,20240324,3,2,103,4,706.19,0.0,2824.76,1448.16
7467,20240324,3,9,17,1,296.52,0.0,296.52,72.46
7468,20240325,1,9,76,3,296.52,0.0,889.56,217.38
7469,20240325,6,3,541,3,100.1,0.0,300.3,173.7
7470,20240325,1,24,111,1,249.97,0.0,249.97,91.92
7471,20240325,1,14,107,1,246.23,0.1,221.61,32.26
7472,20240325,1,23,347,1,726.04,0.05,689.74,356.0
7473,20240325,6,4,503,1,658.36,0.0,658.36,352.71
7474,20240325,1,24,459,1,249.97,0.1,224.97,66.92
7475,20240325,4,23,454,1,726.04,0.0,726.04,392.3
7476,20240325,6,27,93,2,636.28,0.1,1145.3,513.62
7477,20240325,2,16,229,4,706.85,0.0,2827.4,1630.68
7478,20240325,3,22,532,4,453.16,0.0,1812.64,686.24
7479,20240325,1,14,323,2,246.23,0.0,492.46,113.76
7480,20240325,4,28,29,4,609.0,0.0,2436.0,1301.84
7481,20240325,4,11,520,1,504.67,0.0,504.67,200.23
7482,20240325,2,28,487,1,609.0,0.0,609.0,325.46
7483,20240325,4,11,212,1,504.67,0.2,403.74,99.3
7484,20240325,6,17,541,3,224.09,0.0,672.27,271.17
7485,20240325,2,20,516,2,191.18,0.0,382.36,193.1
7486,20240325,5,14,138,1,246.23,0.1,221.61,32.26
7487,20240325,7,8,317,2,272.27,0.0,544.54,184.24
7488,20240326,3,1,434,5,545.21,0.0,2726.05,1172.5
7489,20240326,4,28,265,3,609.0,0.0,1827.0,976.38
7490,20240326,2,20,15,5,191.18,0.0,955.9,482.75
7491,20240326,4,29,108,5,354.67,0.0,1773.35,842.0
7492,20240326,2,24,316,1,249.97,0.0,249.97,91.92
7493,20240326,7,24,570,1,249.97,0.1,224.97,66.92
7494,20240326,1,13,459,2,460.51,0.1,828.92,204.0
7495,20240326,6,10,319,3,655.99,0.0,1967.97,972.24
7496,20240326,7,18,569,2,279.59,0.0,559.18,178.24
7497,20240326,1,16,556,2,706.85,0.0,1413.7,815.34
7498,20240326,1,2,98,3,706.19,0.1,1906.71,874.26
7499,20240326,2,16,380,4,706.85,0.0,2827.4,1630.68
7500,20240326,4,28,426,6,609.0,0.0,3654.0,1952.76
7501,20240326,7,23,259,1,726.04,0.05,689.74,356.0
7502,20240326,4,23,153,1,726.04,0.0,726.04,392.3
7503,20240326,1,26,257,2,105.66,0.0,211.32,43.4
7504,20240326,4,25,283,5,387.37,0.1,1743.16,370.22
7505,20240326,6,5,125,3,98.3,0.0,294.9,128.1
7506,20240326,5,2,394,2,706.19,0.05,1341.76,653.46
7507,20240326,7,28,110,2,609.0,0.0,1218.0,650.92
7508,20240326,3,30,459,3,83.21,0.0,249.63,68.97
7509,20240326,1,8,385,5,272.27,0.0,1361.35,460.6
7510,20240326,1,10,583,2,655.99,0.0,1311.98,648.16
7511,20240326,2,18,319,1,279.59,0.0,279.59,89.12
7512,20240326,5,25,563,1,387.37,0.0,387.37,112.78
7513,20240327,3,6,438,1,350.77,0.0,350.77,199.3
7514,20240327,3,25,116,2,387.37,0.0,774.74,225.56
7515,20240327,5,9,441,3,296.52,0.0,889.56,217.38
7516,20240327,7,24,347,5,249.97,0.0,1249.85,459.6
7517,20240327,1,13,94,3,460.51,0.0,1381.53,444.15
7518,20240327,6,14,117,1,246.23,0.05,233.92,44.57
7519,20240327,5,17,546,3,224.09,0.0,672.27,271.17
7520,20240327,2,6,206,1,350.77,0.05,333.23,181.76
7521,20240327,2,21,401,3,392.24,0.0,1176.72,643.68
7522,20240327,2,13,5,3,460.51,0.0,1381.53,444.15
7523,20240327,2,7,19,1,569.53,0.0,569.53,310.2
7524,20240327,1,20,249,5,191.18,0.0,955.9,482.75
7525,20240327,3,16,77,1,706.85,0.0,706.85,407.67
7526,20240327,3,15,154,3,134.22,0.0,402.66,204.84
7527,20240327,1,19,39,2,101.21,0.0,202.42,89.78
7528,20240327,4,8,475,2,272.27,0.0,544.54,184.24
7529,20240328,4,4,562,1,658.36,0.0,658.36,352.71
7530,20240328,1,2,15,5,706.19,0.0,3530.95,1810.2
7531,20240328,6,25,367,3,387.37,0.0,1162.11,338.34
7532,20240328,1,16,487,3,706.85,0.0,2120.55,1223.01
7533,20240328,2,23,7,5,726.04,0.0,3630.2,1961.5
7534,20240328,4,22,327,5,453.16,0.0,2265.8,857.8
7535,20240328,3,20,477,3,191.18,0.0,573.54,289.65
7536,20240328,1,24,416,1,249.97,0.0,249.97,91.92
7537,20240328,2,13,283,3,460.51,0.0,1381.53,444.15
7538,20240328,1,5,565,3,98.3,0.0,294.9,128.1
7539,20240328,1,7,33,3,569.53,0.0,1708.59,930.6
7540,20240328,6,19,115,3,101.21,0.0,303.63,134.67
7541,20240328,6,26,48,1,105.66,0.0,105.66,21.7
7542,20240329,2,6,230,1,350.77,0.0,350.77,199.3
7543,20240329,3,16,129,2,706.85,0.0,1413.7,815.34
7544,20240329,3,13,256,1,460.51,0.0,460.51,148.05
7545,20240329,1,30,199,4,83.21,0.0,332.84,91.96
7546,20240329,6,18,548,1,279.59,0.0,279.59,89.12
7547,20240329,1,21,537,2,392.24,0.05,745.26,389.9
7548,20240329,2,10,584,2,655.99,0.05,1246.38,582.56
7549,20240329,3,15,510,3,134.22,0.0,402.66,204.84
7550,20240329,4,7,363,2,569.53,0.0,1139.06,620.4
7551,20240329,6,15,174,3,134.22,0.0,402.66,204.84
7552,20240329,1,17,95,5,224.09,0.0,1120.45,451.95
7553,20240329,2,9,508,1,296.52,0.0,296.52,72.46
7554,20240329,1,13,186,1,460.51,0.1,414.46,102.0
7555,20240329,5,11,361,3,504.67,0.0,1514.01,600.69
7556,20240330,6,23,278,2,726.04,0.0,1452.08,784.6
7557,20240330,1,12,151,4,884.49,0.05,3361.06,1807.34
7558,20240330,4,11,405,1,504.67,0.0,504.67,200.23
7559,20240330,1,22,466,4,453.16,0.0,1812.64,686.24
7560,20240330,2,22,16,2,453.16,0.0,906.32,343.12
7561,20240330,6,27,519,3,636.28,0.0,1908.84,961.32
7562,20240330,2,9,449,4,296.52,0.0,1186.08,289.84
7563,20240330,4,21,114,3,392.24,0.0,1176.72,643.68
7564,20240330,4,26,593,4,105.66,0.0,422.64,86.8
7565,20240330,3,16,413,3,706.85,0.1,1908.5,1010.96
7566,20240330,1,15,390,2,134.22,0.0,268.44,136.56
7567,20240330,1,18,379,3,279.59,0.0,838.77,267.36
7568,20240330,5,22,365,1,453.16,0.0,453.16,171.56
7569,20240330,3,5,406,5,98.3,0.0,491.5,213.5
7570,20240330,4,28,121,2,609.0,0.05,1157.1,590.02
7571,20240330,5,14,400,2,246.23,0.0,492.46,113.76
7572,20240330,7,30,431,1,83.21,0.0,83.21,22.99
7573,20240330,2,10,457,3,655.99,0.0,1967.97,972.24
7574,20240331,7,16,303,4,706.85,0.0,2827.4,1630.68
7575,20240331,2,25,144,5,387.37,0.0,1936.85,563.9
7576,20240331,4,13,284,5,460.51,0.0,2302.55,740.25
7577,20240331,3,27,144,1,636.28,0.0,636.28,320.44
7578,20240331,1,24,516,5,249.97,0.0,1249.85,459.6
7579,20240331,1,28,62,2,609.0,0.05,1157.1,590.02
7580,20240331,5,13,142,2,460.51,0.0,921.02,296.1
7581,20240331,4,21,278,5,392.24,0.0,1961.2,1072.8
7582,20240331,6,27,142,3,636.28,0.0,1908.84,961.32
7583,20240331,3,12,4,3,884.49,0.0,2653.47,1488.18
7584,20240331,4,20,16,1,191.18,0.1,172.06,77.43
7585,20240331,6,18,148,1,279.59,0.0,279.59,89.12
7586,20240331,2,16,508,1,706.85,0.0,706.85,407.67
7587,20240331,7,13,420,5,460.51,0.0,2302.55,740.25
7588,20240401,1,7,365,5,569.53,0.0,2847.65,1551.0
7589,20240401,2,13,439,2,460.51,0.0,921.02,296.1
7590,20240401,2,14,423,2,246.23,0.0,492.46,113.76
7591,20240401,7,21,153,1,392.24,0.0,392.24,214.56
7592,20240401,6,1,415,4,545.21,0.2,1744.67,501.83
7593,20240401,5,12,66,2,884.49,0.0,1768.98,992.12
7594,20240401,1,13,51,4,460.51,0.2,1473.63,223.79
7595,20240401,6,23,585,1,726.04,0.1,653.44,319.7
7596,20240401,6,23,330,4,726.04,0.0,2904.16,1569.2
7597,20240401,6,25,597,4,387.37,0.0,1549.48,451.12
7598,20240401,1,3,233,1,100.1,0.0,100.1,57.9
7599,20240401,7,21,98,1,392.24,0.0,392.24,214.56
7600,20240401,1,16,392,4,706.85,0.0,2827.4,1630.68
7601,20240401,6,26,79,3,105.66,0.0,316.98,65.1
7602,20240401,7,28,424,4,609.0,0.0,2436.0,1301.84
7603,20240401,7,22,51,2,453.16,0.0,906.32,343.12
7604,20240401,7,6,258,4,350.77,0.0,1403.08,797.2
7605,20240401,1,11,228,5,504.67,0.0,2523.35,1001.15
7606,20240402,2,18,109,1,279.59,0.05,265.61,75.14
7607,20240402,7,14,375,1,246.23,0.0,246.23,56.88
7608,20240402,2,26,226,3,105.66,0.0,316.98,65.1
7609,20240402,6,13,474,1,460.51,0.0,460.51,148.05
7610,20240402,3,4,88,3,658.36,0.0,1975.08,1058.13
7611,20240402,6,15,70,2,134.22,0.1,241.6,109.72
7612,20240402,6,15,119,4,134.22,0.0,536.88,273.12
7613,20240402,5,17,584,4,224.09,0.0,896.36,361.56
7614,20240402,1,11,108,2,504.67,0.0,1009.34,400.46
7615,20240402,4,26,488,5,105.66,0.0,528.3,108.5
7616,20240402,1,3,303,1,100.1,0.05,95.09,52.89
7617,20240402,2,22,160,5,453.16,0.0,2265.8,857.8
7618,20240402,5,17,480,4,224.09,0.0,896.36,361.56
7619,20240402,7,5,45,4,98.3,0.0,393.2,170.8
7620,20240402,2,1,256,3,545.21,0.0,1635.63,703.5
7621,20240402,4,19,262,5,101.21,0.0,506.05,224.45
7622,20240402,6,2,61,2,706.19,0.0,1412.38,724.08
7623,20240402,2,20,573,4,191.18,0.05,726.48,347.96
7624,20240402,2,27,223,5,636.28,0.0,3181.4,1602.2
7625,20240402,1,1,37,4,545.21,0.0,2180.84,938.0
7626,20240402,4,29,530,1,354.67,0.2,283.74,97.47
7627,20240402,4,13,462,3,460.51,0.0,1381.53,444.15
7628,20240402,1,24,498,5,249.97,0.2,999.88,209.63
7629,20240403,7,27,228,2,636.28,0.0,1272.56,640.88
7630,20240403,5,14,436,4,246.23,0.0,984.92,227.52
7631,20240403,2,13,2,4,460.51,0.2,1473.63,223.79
7632,20240403,4,28,593,4,609.0,0.0,2436.0,1301.84
7633,20240403,4,26,301,4,105.66,0.0,422.64,86.8
7634,20240403,3,29,331,4,354.67,0.1,1276.81,531.73
7635,20240403,3,3,294,3,100.1,0.05,285.28,158.68
7636,20240403,4,4,500,1,658.36,0.0,658.36,352.71
7637,20240403,4,10,249,3,655.99,0.0,1967.97,972.24
7638,20240404,6,11,487,2,504.67,0.0,1009.34,400.46
7639,20240404,1,27,71,1,636.28,0.0,636.28,320.44
7640,20240404,1,24,533,4,249.97,0.0,999.88,367.68
7641,20240404,7,18,210,1,279.59,0.0,279.59,89.12
7642,20240404,6,21,50,3,392.24,0.0,1176.72,643.68
7643,20240404,5,16,334,3,706.85,0.0,2120.55,1223.01
7644,20240404,5,4,469,3,658.36,0.0,1975.08,1058.13
7645,20240404,1,19,103,4,101.21,0.0,404.84,179.56
7646,20240404,7,2,272,3,706.19,0.0,2118.57,1086.12
7647,20240404,1,14,568,2,246.23,0.0,492.46,113.76
7648,20240404,3,15,318,5,134.22,0.0,671.1,341.4
7649,20240404,5,1,364,4,545.21,0.0,2180.84,938.0
7650,20240404,4,24,355,2,249.97,0.0,499.94,183.84
7651,20240405,3,3,122,1,100.1,0.0,100.1,57.9
7652,20240405,2,21,215,2,392.24,0.0,784.48,429.12
7653,20240405,4,16,300,6,706.85,0.0,4241.1,2446.02
7654,20240405,5,28,79,4,609.0,0.0,2436.0,1301.84
7655,20240405,6,12,548,2,884.49,0.0,1768.98,992.12
7656,20240405,1,27,120,3,636.28,0.0,1908.84,961.32
7657,20240405,4,8,179,2,272.27,0.0,544.54,184.24
7658,20240405,2,20,575,3,191.18,0.0,573.54,289.65
7659,20240405,7,3,152,5,100.1,0.1,450.45,239.45
7660,20240405,4,16,318,3,706.85,0.0,2120.55,1223.01
7661,20240405,6,13,582,1,460.51,0.0,460.51,148.05
7662,20240406,2,17,14,1,224.09,0.0,224.09,90.39
7663,20240406,3,18,581,3,279.59,0.0,838.77,267.36
7664,20240406,7,12,98,3,884.49,0.0,2653.47,1488.18
7665,20240406,1,10,42,4,655.99,0.05,2492.76,1165.12
7666,20240406,3,11,599,1,504.67,0.0,504.67,200.23
7667,20240406,3,26,187,3,105.66,0.0,316.98,65.1
7668,20240406,1,17,523,2,224.09,0.0,448.18,180.78
7669,20240406,6,15,243,3,134.22,0.0,402.66,204.84
7670,20240406,2,3,77,3,100.1,0.0,300.3,173.7
7671,20240406,6,5,470,1,98.3,0.0,98.3,42.7
7672,20240406,4,21,52,1,392.24,0.0,392.24,214.56
7673,20240406,3,27,17,4,636.28,0.0,2545.12,1281.76
7674,20240406,4,12,579,3,884.49,0.1,2388.12,1222.83
7675,20240406,7,22,14,2,453.16,0.0,906.32,343.12
7676,20240406,2,21,152,1,392.24,0.05,372.63,194.95
7677,20240406,1,19,462,3,101.21,0.05,288.45,119.49
7678,20240406,6,29,233,1,354.67,0.1,319.2,132.93
7679,20240406,1,6,165,4,350.77,0.05,1332.93,727.05
7680,20240407,6,9,35,2,296.52,0.0,593.04,144.92
7681,20240407,1,29,490,3,354.67,0.0,1064.01,505.2
7682,20240407,3,23,388,3,726.04,0.0,2178.12,1176.9
7683,20240407,4,4,67,4,658.36,0.05,2501.77,1279.17
7684,20240407,2,11,571,4,504.67,0.0,2018.68,800.92
7685,20240407,7,29,452,4,354.67,0.0,1418.68,673.6
7686,20240407,7,5,199,3,98.3,0.0,294.9,128.1
7687,20240407,6,9,374,1,296.52,0.0,296.52,72.46
7688,20240407,1,4,413,3,658.36,0.0,1975.08,1058.13
7689,20240407,3,3,91,5,100.1,0.05,475.48,264.47
7690,20240408,7,2,378,2,706.19,0.0,1412.38,724.08
7691,20240408,3,12,280,2,884.49,0.0,1768.98,992.12
7692,20240408,6,6,289,4,350.77,0.0,1403.08,797.2
7693,20240408,5,27,214,3,636.28,0.0,1908.84,961.32
7694,20240408,7,30,320,1,83.21,0.0,83.21,22.99
7695,20240408,6,6,589,1,350.77,0.0,350.77,199.3
7696,20240408,7,20,545,1,191.18,0.0,191.18,96.55
7697,20240408,2,8,421,2,272.27,0.0,544.54,184.24
7698,20240408,1,2,298,4,706.19,0.0,2824.76,1448.16
7699,20240408,7,17,25,3,224.09,0.0,672.27,271.17
7700,20240408,6,19,548,3,101.21,0.0,303.63,134.67
7701,20240408,7,26,406,3,105.66,0.0,316.98,65.1
7702,20240408,3,24,106,1,249.97,0.0,249.97,91.92
7703,20240408,7,4,320,3,658.36,0.1,1777.57,860.62
7704,20240408,2,30,29,2,83.21,0.0,166.42,45.98
7705,20240408,1,8,52,1,272.27,0.0,272.27,92.12
7706,20240408,2,22,44,2,453.16,0.1,815.69,252.49
7707,20240409,5,17,158,3,224.09,0.0,672.27,271.17
7708,20240409,2,15,201,2,134.22,0.0,268.44,136.56
7709,20240409,7,29,490,2,354.67,0.0,709.34,336.8
7710,20240409,1,21,82,2,392.24,0.05,745.26,389.9
7711,20240409,2,2,465,3,706.19,0.0,2118.57,1086.12
7712,20240409,1,9,50,1,296.52,0.0,296.52,72.46
7713,20240410,1,15,390,5,134.22,0.0,671.1,341.4
7714,20240410,2,2,228,6,706.19,0.0,4237.14,2172.24
7715,20240410,4,20,566,5,191.18,0.0,955.9,482.75
7716,20240410,7,22,468,3,453.16,0.0,1359.48,514.68
7717,20240410,7,1,111,1,545.21,0.0,545.21,234.5
7718,20240410,6,2,381,4,706.19,0.05,2683.52,1306.92
7719,20240410,3,28,210,2,609.0,0.05,1157.1,590.02
7720,20240410,2,12,73,1,884.49,0.0,884.49,496.06
7721,20240410,7,29,243,3,354.67,0.0,1064.01,505.2
7722,20240410,7,26,75,3,105.66,0.0,316.98,65.1
7723,20240410,6,18,80,2,279.59,0.0,559.18,178.24
7724,20240410,1,29,185,3,354.67,0.0,1064.01,505.2
7725,20240410,6,17,453,5,224.09,0.0,1120.45,451.95
7726,20240410,2,6,143,2,350.77,0.0,701.54,398.6
7727,20240410,6,13,223,2,460.51,0.1,828.92,204.0
7728,20240410,1,25,440,5,387.37,0.05,1840.01,467.06
7729,20240411,7,4,298,1,658.36,0.1,592.52,286.87
7730,20240411,2,28,247,1,609.0,0.0,609.0,325.46
7731,20240411,6,4,317,2,658.36,0.0,1316.72,705.42
7732,20240411,1,16,9,5,706.85,0.05,3357.54,1861.64
7733,20240411,2,16,222,1,706.85,0.0,706.85,407.67
7734,20240411,6,5,284,6,98.3,0.0,589.8,256.2
7735,20240411,6,4,338,4,658.36,0.05,2501.77,1279.17
7736,20240411,2,29,532,1,354.67,0.05,336.94,150.67
7737,20240411,6,7,151,4,569.53,0.0,2278.12,1240.8
7738,20240411,2,2,187,1,706.19,0.0,706.19,362.04
7739,20240411,5,11,134,3,504.67,0.0,1514.01,600.69
7740,20240411,6,22,230,3,453.16,0.0,1359.48,514.68
7741,20240412,2,22,79,2,453.16,0.05,861.0,297.8
7742,20240412,1,26,35,1,105.66,0.0,105.66,21.7
7743,20240412,1,19,293,2,101.21,0.1,182.18,69.54
7744,20240412,1,22,347,1,453.16,0.1,407.84,126.24
7745,20240412,7,22,240,3,453.16,0.0,1359.48,514.68
7746,20240412,1,19,378,1,101.21,0.0,101.21,44.89
7747,20240412,6,22,141,1,453.16,0.0,453.16,171.56
7748,20240412,3,5,242,3,98.3,0.0,294.9,128.1
7749,20240412,3,20,315,4,191.18,0.0,764.72,386.2
7750,20240412,4,9,38,1,296.52,0.05,281.69,57.63
7751,20240412,2,5,578,5,98.3,0.0,491.5,213.5
7752,20240412,1,4,342,3,658.36,0.0,1975.08,1058.13
7753,20240412,6,29,432,1,354.67,0.0,354.67,168.4
7754,20240412,4,23,120,1,726.04,0.0,726.04,392.3
7755,20240412,6,26,257,2,105.66,0.0,211.32,43.4
7756,20240412,2,24,272,2,249.97,0.2,399.95,83.85
7757,20240412,2,21,6,3,392.24,0.0,1176.72,643.68
7758,20240412,1,20,40,3,191.18,0.0,573.54,289.65
7759,20240412,1,13,368,2,460.51,0.0,921.02,296.1
7760,20240412,7,24,27,6,249.97,0.0,1499.82,551.52
7761,20240412,3,13,58,4,460.51,0.0,1842.04,592.2
7762,20240413,2,17,399,1,224.09,0.0,224.09,90.39
7763,20240413,7,16,25,5,706.85,0.2,2827.4,1331.5
7764,20240413,2,28,297,2,609.0,0.0,1218.0,650.92
7765,20240413,4,22,403,3,453.16,0.0,1359.48,514.68
7766,20240413,7,12,464,2,884.49,0.0,1768.98,992.12
7767,20240413,3,24,27,3,249.97,0.0,749.91,275.76
7768,20240413,3,26,488,1,105.66,0.0,105.66,21.7
7769,20240413,6,5,144,1,98.3,0.0,98.3,42.7
7770,20240413,5,11,125,4,504.67,0.05,1917.75,699.99
7771,20240413,3,19,184,3,101.21,0.05,288.45,119.49
7772,20240413,4,30,451,1,83.21,0.0,83.21,22.99
7773,20240413,7,5,288,6,98.3,0.0,589.8,256.2
7774,20240413,2,15,465,5,134.22,0.0,671.1,341.4
7775,20240413,4,29,377,3,354.67,0.0,1064.01,505.2
7776,20240413,3,16,71,1,706.85,0.0,706.85,407.67
7777,20240413,4,12,347,1,884.49,0.0,884.49,496.06
7778,20240413,6,4,132,2,658.36,0.0,1316.72,705.42
7779,20240413,4,6,184,3,350.77,0.0,1052.31,597.9
7780,20240413,1,26,471,2,105.66,0.1,190.19,22.27
7781,20240414,4,29,353,3,354.67,0.0,1064.01,505.2
7782,20240414,4,3,415,3,100.1,0.0,300.3,173.7
7783,20240414,1,13,421,3,460.51,0.0,1381.53,444.15
7784,20240414,1,8,517,1,272.27,0.0,272.27,92.12
7785,20240414,3,4,129,4,658.36,0.0,2633.44,1410.84
7786,20240414,4,5,462,3,98.3,0.0,294.9,128.1
7787,20240414,3,21,235,3,392.24,0.0,1176.72,643.68
7788,20240414,7,24,13,3,249.97,0.05,712.41,238.26
7789,20240414,4,14,337,5,246.23,0.0,1231.15,284.4
7790,20240414,1,20,106,1,191.18,0.0,191.18,96.55
7791,20240414,1,1,18,4,545.21,0.0,2180.84,938.0
7792,20240414,2,10,80,4,655.99,0.0,2623.96,1296.32
7793,20240414,2,5,350,2,98.3,0.0,196.6,85.4
7794,20240414,3,24,569,2,249.97,0.05,474.94,158.84
7795,20240414,3,19,199,4,101.21,0.05,384.6,159.32
7796,20240414,2,17,79,2,224.09,0.0,448.18,180.78
7797,20240414,7,21,375,2,392.24,0.1,706.03,350.67
7798,20240414,3,7,482,2,569.53,0.0,1139.06,620.4
7799,20240414,4,3,49,4,100.1,0.0,400.4,231.6
7800,20240414,1,11,448,2,504.67,0.0,1009.34,400.46
7801,20240414,1,20,309,4,191.18,0.0,764.72,386.2
7802,20240415,3,5,106,3,98.3,0.0,294.9,128.1
7803,20240415,7,19,75,4,101.21,0.0,404.84,179.56
7804,20240415,6,2,210,2,706.19,0.0,1412.38,724.08
7805,20240415,6,25,399,2,387.37,0.05,736.0,186.82
7806,20240415,3,21,379,3,392.24,0.0,1176.72,643.68
7807,20240415,3,29,549,1,354.67,0.1,319.2,132.93
7808,20240415,5,30,583,5,83.21,0.0,416.05,114.95
7809,20240415,2,2,152,3,706.19,0.0,2118.57,1086.12
7810,20240415,1,7,481,3,569.53,0.0,1708.59,930.6
7811,20240415,1,27,145,3,636.28,0.0,1908.84,961.32
7812,20240415,6,14,418,5,246.23,0.0,1231.15,284.4
7813,20240416,1,14,568,4,246.23,0.05,935.67,178.27
7814,20240416,7,21,432,1,392.24,0.0,392.24,214.56
7815,20240416,3,7,295,2,569.53,0.0,1139.06,620.4
7816,20240416,2,2,571,2,706.19,0.05,1341.76,653.46
7817,20240416,1,29,365,3,354.67,0.0,1064.01,505.2
7818,20240416,1,21,11,4,392.24,0.05,1490.51,779.79
7819,20240416,6,1,412,3,545.21,0.0,1635.63,703.5
7820,20240416,2,25,491,1,387.37,0.0,387.37,112.78
7821,20240416,1,2,39,3,706.19,0.0,2118.57,1086.12
7822,20240416,1,25,562,1,387.37,0.0,387.37,112.78
7823,20240416,2,27,55,4,636.28,0.0,2545.12,1281.76
7824,20240416,3,8,544,6,272.27,0.05,1551.94,471.04
7825,20240416,7,14,84,2,246.23,0.0,492.46,113.76
7826,20240416,1,23,14,3,726.04,0.0,2178.12,1176.9
7827,20240416,2,17,442,2,224.09,0.0,448.18,180.78
7828,20240416,4,26,364,3,105.66,0.2,253.58,1.7
7829,20240416,6,5,351,5,98.3,0.0,491.5,213.5
7830,20240416,5,21,298,1,392.24,0.1,353.02,175.34
7831,20240416,1,9,185,1,296.52,0.05,281.69,57.63
7832,20240416,2,14,246,4,246.23,0.0,984.92,227.52
7833,20240417,5,21,475,3,392.24,0.0,1176.72,643.68
7834,20240417,6,4,103,2,658.36,0.0,1316.72,705.42
7835,20240417,1,14,31,3,246.23,0.0,738.69,170.64
7836,20240417,1,4,329,2,658.36,0.0,1316.72,705.42
7837,20240417,2,8,373,2,272.27,0.0,544.54,184.24
7838,20240417,6,7,258,3,569.53,0.0,1708.59,930.6
7839,20240417,1,24,597,1,249.97,0.1,224.97,66.92
7840,20240417,7,15,152,5,134.22,0.0,671.1,341.4
7841,20240417,4,23,251,4,726.04,0.0,2904.16,1569.2
7842,20240417,2,25,523,6,387.37,0.1,2091.8,444.26
7843,20240417,6,14,342,2,246.23,0.0,492.46,113.76
7844,20240417,5,2,196,5,706.19,0.2,2824.76,1104.01
7845,20240417,6,28,371,2,609.0,0.0,1218.0,650.92
7846,20240418,2,17,388,1,224.09,0.1,201.68,67.98
7847,20240418,3,15,98,3,134.22,0.05,382.53,184.71
7848,20240418,5,10,66,4,655.99,0.0,2623.96,1296.32
7849,20240418,2,30,540,2,83.21,0.0,166.42,45.98
7850,20240418,2,20,421,5,191.18,0.0,955.9,482.75
7851,20240418,1,20,463,2,191.18,0.0,382.36,193.1
7852,20240418,3,19,258,1,101.21,0.0,101.21,44.89
7853,20240418,1,6,74,2,350.77,0.0,701.54,398.6
7854,20240418,6,5,389,2,98.3,0.0,196.6,85.4
7855,20240418,3,21,591,1,392.24,0.05,372.63,194.95
